lhs_profile	rhs_profile	third_profile	lhs_target_kind	rhs_target_kind	third_target_kind	status	behavior_class	result_type	result_profile	edge_case	edge_case_id	test_seed_class	diagnostic_class	notes
result_or_bool.success.string.zero_string	result_or_bool.success.string.bool_false_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.zero_string.rhs.result_or_bool.success.string.bool_false_literal	runtime_success		Falsy wrapper-aware elvis condition selects the fallback wrapper value.
result_or_bool.success.string.zero_string	result_or_bool.success.string.bool_true_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.zero_string.rhs.result_or_bool.success.string.bool_true_literal	runtime_success		Falsy wrapper-aware elvis condition selects the fallback wrapper value.
result_or_bool.success.string.zero_string	result_or_bool.success.string.nonempty_nonzero_nonbool_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.zero_string.rhs.result_or_bool.success.string.nonempty_nonzero_nonbool_literal	runtime_success		Falsy wrapper-aware elvis condition selects the fallback wrapper value.
result_or_bool.success.string.bool_false_literal	result_or_bool.sentinel.false					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_false_literal.rhs.result_or_bool.sentinel.false	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_false_literal	result_or_bool.sentinel.true					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_false_literal.rhs.result_or_bool.sentinel.true	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_false_literal	result_or_bool.success.string.empty					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_false_literal.rhs.result_or_bool.success.string.empty	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_false_literal	result_or_bool.success.string.zero_string					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_false_literal.rhs.result_or_bool.success.string.zero_string	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_false_literal	result_or_bool.success.string.bool_false_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_false_literal.rhs.result_or_bool.success.string.bool_false_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_false_literal	result_or_bool.success.string.bool_true_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_false_literal.rhs.result_or_bool.success.string.bool_true_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_false_literal	result_or_bool.success.string.nonempty_nonzero_nonbool_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_false_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_false_literal.rhs.result_or_bool.success.string.nonempty_nonzero_nonbool_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_true_literal	result_or_bool.sentinel.false					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_true_literal.rhs.result_or_bool.sentinel.false	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_true_literal	result_or_bool.sentinel.true					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_true_literal.rhs.result_or_bool.sentinel.true	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_true_literal	result_or_bool.success.string.empty					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_true_literal.rhs.result_or_bool.success.string.empty	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_true_literal	result_or_bool.success.string.zero_string					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_true_literal.rhs.result_or_bool.success.string.zero_string	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_true_literal	result_or_bool.success.string.bool_false_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_true_literal.rhs.result_or_bool.success.string.bool_false_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_true_literal	result_or_bool.success.string.bool_true_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_true_literal.rhs.result_or_bool.success.string.bool_true_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.bool_true_literal	result_or_bool.success.string.nonempty_nonzero_nonbool_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.bool_true_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.bool_true_literal.rhs.result_or_bool.success.string.nonempty_nonzero_nonbool_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.nonempty_nonzero_nonbool_literal	result_or_bool.sentinel.false					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.nonempty_nonzero_nonbool_literal.rhs.result_or_bool.sentinel.false	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.nonempty_nonzero_nonbool_literal	result_or_bool.sentinel.true					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.nonempty_nonzero_nonbool_literal.rhs.result_or_bool.sentinel.true	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.nonempty_nonzero_nonbool_literal	result_or_bool.success.string.empty					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.nonempty_nonzero_nonbool_literal.rhs.result_or_bool.success.string.empty	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.nonempty_nonzero_nonbool_literal	result_or_bool.success.string.zero_string					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.nonempty_nonzero_nonbool_literal.rhs.result_or_bool.success.string.zero_string	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.nonempty_nonzero_nonbool_literal	result_or_bool.success.string.bool_false_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.nonempty_nonzero_nonbool_literal.rhs.result_or_bool.success.string.bool_false_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.nonempty_nonzero_nonbool_literal	result_or_bool.success.string.bool_true_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.nonempty_nonzero_nonbool_literal.rhs.result_or_bool.success.string.bool_true_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
result_or_bool.success.string.nonempty_nonzero_nonbool_literal	result_or_bool.success.string.nonempty_nonzero_nonbool_literal					supported	deterministic_value	result_or_bool<string_t>	result_or_bool.success.string.nonempty_nonzero_nonbool_literal	true	elvis.result_or_bool<string_t>.result_or_bool.success.string.nonempty_nonzero_nonbool_literal.rhs.result_or_bool.success.string.nonempty_nonzero_nonbool_literal	runtime_success		Truthy wrapper-aware elvis condition preserves the left wrapper value.
